Date,BITB,BND,BNDX,VTI,VXUS
2002-01-02,,,,35.022708892822266,
2002-01-03,,,,35.398502349853516,
2002-01-04,,,,35.63250732421875,
2002-01-07,,,,35.401790618896484,
2002-01-08,,,,35.299598693847656,
2002-01-09,,,,35.180931091308594,
2002-01-10,,,,35.15456771850586,
2002-01-11,,,,34.861202239990234,
2002-01-14,,,,34.58760452270508,
2002-01-15,,,,34.824951171875,
2002-01-16,,,,34.248085021972656,
2002-01-17,,,,34.604103088378906,
2002-01-18,,,,34.28434371948242,
2002-01-22,,,,34.017356872558594,
2002-01-23,,,,34.31072235107422,
2002-01-24,,,,34.46236801147461,
2002-01-25,,,,34.51839065551758,
2002-01-28,,,,34.492000579833984,
2002-01-29,,,,33.6349983215332,
2002-01-30,,,,33.95142364501953,
2002-01-31,,,,34.435970306396484,
2002-02-01,,,,34.234901428222656,
2002-02-04,,,,33.40756607055664,
2002-02-05,,,,33.28889846801758,
2002-02-06,,,,33.06802749633789,
2002-02-07,,,,32.92959976196289,
2002-02-08,,,,33.40096664428711,
2002-02-11,,,,33.8624382019043,
2002-02-12,,,,33.780025482177734,
2002-02-13,,,,34.09316635131836,
2002-02-14,,,,34.047027587890625,
2002-02-15,,,,33.6778450012207,
2002-02-19,,,,33.051551818847656,
2002-02-20,,,,33.46358108520508,
2002-02-21,,,,32.92959976196289,
2002-02-22,,,,33.17021560668945,
2002-02-25,,,,33.76025390625,
2002-02-26,,,,33.87230682373047,
2002-02-27,,,,33.75364685058594,
2002-02-28,,,,33.83277893066406,
2002-03-01,,,,34.508506774902344,
2002-03-04,,,,35.15456771850586,
2002-03-05,,,,34.95679473876953,
2002-03-06,,,,35.46440887451172,
2002-03-07,,,,35.316078186035156,
2002-03-08,,,,35.57978820800781,
2002-03-11,,,,35.69514083862305,
2002-03-12,,,,35.62592315673828,
2002-03-13,,,,35.29300308227539,
2002-03-14,,,,35.263336181640625,
2002-03-15,,,,35.57319259643555,
2002-03-18,,,,35.59954833984375,
2002-03-19,,,,35.76437759399414,
2002-03-20,,,,35.187530517578125,
2002-03-21,,,,35.34245300292969,
2002-03-22,,,,35.204017639160156,
2002-03-25,,,,34.67512893676758,
2002-03-26,,,,34.91643524169922,
2002-03-27,,,,35.12467956542969,
2002-03-28,,,,35.0750846862793,
2002-04-01,,,,35.09823226928711,
2002-04-02,,,,34.870147705078125,
2002-04-03,,,,34.4900016784668,
2002-04-04,,,,34.59577560424805,
2002-04-05,,,,34.53957748413086,
2002-04-08,,,,34.625545501708984,
2002-04-09,,,,34.4437255859375,
2002-04-10,,,,34.850311279296875,
2002-04-11,,,,34.063602447509766,
2002-04-12,,,,34.33134460449219,
2002-04-15,,,,34.126407623291016,
2002-04-16,,,,34.840415954589844,
2002-04-17,,,,34.78750991821289,
2002-04-18,,,,34.75446701049805,
2002-04-19,,,,34.76768112182617,
2002-04-22,,,,34.27513122558594,
2002-04-23,,,,34.09335708618164,
2002-04-24,,,,33.815670013427734,
2002-04-25,,,,33.871891021728516,
2002-04-26,,,,33.240516662597656,
2002-04-29,,,,33.08845520019531,
2002-04-30,,,,33.511573791503906,
2002-05-01,,,,33.78923797607422,
2002-05-02,,,,33.62726974487305,
2002-05-03,,,,33.31655502319336,
2002-05-06,,,,32.6884880065918,
2002-05-07,,,,32.53974914550781,
2002-05-08,,,,33.74626922607422,
2002-05-09,,,,33.29669952392578,
2002-05-10,,,,32.724849700927734,
2002-05-13,,,,33.342979431152344,
2002-05-14,,,,34.09995651245117,
2002-05-15,,,,33.91154098510742,
2002-05-16,,,,34.04705810546875,
2002-05-17,,,,34.288368225097656,
2002-05-20,,,,33.832218170166016,
2002-05-21,,,,33.428932189941406,
2002-05-22,,,,33.5677604675293,
2002-05-23,,,,33.92475891113281,
2002-05-24,,,,33.52147674560547,
2002-05-28,,,,33.31655502319336,
2002-05-29,,,,33.131431579589844,
2002-05-30,,,,33.03227615356445,
2002-05-31,,,,33.038875579833984,
2002-06-03,,,,32.22901916503906,
2002-06-04,,,,32.17943572998047,
2002-06-05,,,,32.53311538696289,
2002-06-06,,,,31.92161750793457,
2002-06-07,,,,31.967878341674805,
2002-06-10,,,,32.02406311035156,
2002-06-11,,,,31.48197364807129,
2002-06-12,,,,31.6373291015625,
2002-06-13,,,,31.3034725189209,
2002-06-14,,,,31.230756759643555,
2002-06-17,,,,32.12984848022461,
2002-06-18,,,,32.16290283203125,
2002-06-19,,,,31.66377067565918,
2002-06-20,,,,31.2604923248291,
2002-06-21,,,,30.744834899902344,
2002-06-24,,,,30.850906372070312,
2002-06-25,,,,30.284076690673828,
2002-06-26,,,,30.197893142700195,
2002-06-27,,,,30.7050838470459,
2002-06-28,,,,30.76141929626465,
2002-07-01,,,,29.99237632751465,
2002-07-02,,,,29.375810623168945,
2002-07-03,,,,29.521669387817383,
2002-07-05,,,,30.625484466552734,
2002-07-08,,,,30.15810203552246,
2002-07-09,,,,29.412282943725586,
2002-07-10,,,,28.513973236083984,
2002-07-11,,,,28.72280502319336,
2002-07-12,,,,28.6564884185791,
2002-07-15,,,,28.374752044677734,
2002-07-16,,,,28.01675796508789,
2002-07-17,,,,28.165910720825195,
2002-07-18,,,,27.33720588684082,
2002-07-19,,,,26.41901397705078,
2002-07-22,,,,25.66322135925293,
2002-07-23,,,,24.92733383178711,
2002-07-24,,,,26.38585090637207,
2002-07-25,,,,26.163766860961914,
2002-07-26,,,,26.518451690673828,
2002-07-29,,,,27.990219116210938,
2002-07-30,,,,28.129436492919922,
2002-07-31,,,,28.19573402404785,
2002-08-01,,,,27.473119735717773,
2002-08-02,,,,26.833351135253906,
2002-08-05,,,,25.9383602142334,
2002-08-06,,,,26.783639907836914,
2002-08-07,,,,27.204608917236328,
2002-08-08,,,,28.05984115600586,
2002-08-09,,,,28.10956382751465,
2002-08-12,,,,28.04326057434082,
2002-08-13,,,,27.43001937866211,
2002-08-14,,,,28.474191665649414,
2002-08-15,,,,28.772525787353516,
2002-08-16,,,,28.755966186523438,
2002-08-19,,,,29.44874382019043,
2002-08-20,,,,29.07085609436035,
2002-08-21,,,,29.49845314025879,
2002-08-22,,,,29.819990158081055,
2002-08-23,,,,29.22002410888672,
2002-08-26,,,,29.418907165527344,
2002-08-27,,,,28.941587448120117,
2002-08-28,,,,28.480810165405273,
2002-08-29,,,,28.50735092163086,
2002-08-30,,,,28.411211013793945,
2002-09-03,,,,27.304059982299805,
2002-09-04,,,,27.758197784423828,
2002-09-05,,,,27.4134464263916,
2002-09-06,,,,27.910667419433594,
2002-09-09,,,,28.129436492919922,
2002-09-10,,,,28.32501792907715,
2002-09-11,,,,28.291879653930664,
2002-09-12,,,,27.645490646362305,
2002-09-13,,,,27.71177864074707,
2002-09-16,,,,27.744932174682617,
2002-09-17,,,,27.241077423095703,
2002-09-18,,,,27.06207275390625,
2002-09-19,,,,26.3659725189209,
2002-09-20,,,,26.3659725189209,
2002-09-23,,,,26.084211349487305,
2002-09-24,,,,25.722904205322266,
2002-09-25,,,,26.233373641967773,
2002-09-26,,,,26.670940399169922,
2002-09-27,,,,25.858808517456055,
2002-09-30,,,,25.53935432434082,
2002-10-01,,,,26.497705459594727,
2002-10-02,,,,25.87211036682129,
2002-10-03,,,,25.589275360107422,
2002-10-04,,,,25.06351089477539,
2002-10-07,,,,24.52444076538086,
2002-10-08,,,,24.873838424682617,
2002-10-09,,,,24.22495460510254,
2002-10-10,,,,24.957035064697266,
2002-10-11,,,,26.03183937072754,
2002-10-14,,,,26.171594619750977,
2002-10-15,,,,27.33626937866211,
2002-10-16,,,,26.713998794555664,
2002-10-17,,,,27.299663543701172,
2002-10-18,,,,27.409473419189453,
2002-10-21,,,,27.90196418762207,
2002-10-22,,,,27.55255126953125,
2002-10-23,,,,27.73557472229004,
2002-10-24,,,,27.36953353881836,
2002-10-25,,,,27.89861297607422,
2002-10-28,,,,27.599132537841797,
2002-10-29,,,,27.386186599731445,
2002-10-30,,,,27.589157104492188,
2002-10-31,,,,27.452733993530273,
2002-11-01,,,,28.018428802490234,
2002-11-04,,,,28.198118209838867,
2002-11-05,,,,28.367828369140625,
2002-11-06,,,,28.75049591064453,
2002-11-07,,,,28.08497428894043,
2002-11-08,,,,27.752214431762695,
2002-11-11,,,,27.26970672607422,
2002-11-12,,,,27.39948272705078,
2002-11-13,,,,27.452733993530273,
2002-11-14,,,,28.108261108398438,
2002-11-15,,,,28.28463363647461,
2002-11-18,,,,28.025075912475586,
2002-11-19,,,,27.928571701049805,
2002-11-20,,,,28.464313507080078,
2002-11-21,,,,29.04663848876953,
2002-11-22,,,,28.98341941833496,
2002-11-25,,,,29.033342361450195,
2002-11-26,,,,28.48428726196289,
2002-11-27,,,,29.28291130065918,
2002-11-29,,,,29.09988021850586,
2002-12-02,,,,29.19306755065918,
2002-12-03,,,,28.733877182006836,
2002-12-04,,,,28.657325744628906,
2002-12-05,,,,28.33456039428711,
2002-12-06,,,,28.45766258239746,
2002-12-09,,,,27.785493850708008,
2002-12-10,,,,28.267995834350586,
2002-12-11,,,,28.317901611328125,
2002-12-12,,,,28.21808433532715,
2002-12-13,,,,27.785493850708008,
2002-12-16,,,,28.45099449157715,
2002-12-17,,,,28.2247314453125,
2002-12-18,,,,27.82206916809082,
2002-12-19,,,,27.652381896972656,
2002-12-20,,,,27.975170135498047,
2002-12-23,,,,27.985864639282227,
2002-12-24,,,,27.852134704589844,
2002-12-26,,,,27.882221221923828,
2002-12-27,,,,27.414182662963867,
2002-12-30,,,,27.564607620239258,
2002-12-31,,,,27.624799728393555,
2003-01-02,,,,28.41713523864746,
2003-01-03,,,,28.400421142578125,
2003-01-06,,,,29.015573501586914,
2003-01-07,,,,28.80495834350586,
2003-01-08,,,,28.44388198852539,
2003-01-09,,,,28.885175704956055,
2003-01-10,,,,28.965408325195312,
2003-01-13,,,,28.93866539001465,
2003-01-14,,,,29.06905746459961,
2003-01-15,,,,28.784887313842773,
2003-01-16,,,,28.701309204101562,
2003-01-17,,,,28.283403396606445,
2003-01-21,,,,27.798627853393555,
2003-01-22,,,,27.514480590820312,
2003-01-23,,,,27.698326110839844,
2003-01-24,,,,27.06982421875,
2003-01-27,,,,26.56500816345215,
2003-01-28,,,,26.812400817871094,
2003-01-29,,,,27.1300048828125,
2003-01-30,,,,26.427946090698242,
2003-01-31,,,,26.859210968017578,
2003-02-03,,,,26.959505081176758,
2003-02-04,,,,27.079843521118164,
2003-02-05,,,,26.544940948486328,
2003-02-06,,,,26.300893783569336,
2003-02-07,,,,26.04345703125,
2003-02-10,,,,26.25407600402832,
2003-02-11,,,,26.0601863861084,
2003-02-12,,,,25.709148406982422,
2003-02-13,,,,25.66901397705078,
2003-02-14,,,,26.10365104675293,
2003-02-18,,,,26.702070236206055,
2003-02-19,,,,26.48810577392578,
2003-02-20,,,,26.277482986450195,
2003-02-21,,,,26.631864547729492,
2003-02-24,,,,26.093618392944336,
2003-02-25,,,,26.407861709594727,
2003-02-26,,,,26.046833038330078,
2003-02-27,,,,26.34769058227539,
2003-02-28,,,,26.44464683532715,
2003-03-03,,,,26.247400283813477,
2003-03-04,,,,25.876298904418945,
2003-03-05,,,,26.033437728881836,
2003-03-06,,,,25.893028259277344,
2003-03-07,,,,26.07356071472168,
2003-03-10,,,,25.43834686279297,
2003-03-11,,,,25.234416961669922,
2003-03-12,,,,25.324684143066406,
2003-03-13,,,,26.17720603942871,
2003-03-14,,,,26.277482986450195,
2003-03-17,,,,27.01297950744629,
2003-03-18,,,,27.257036209106445,
2003-03-19,,,,27.364028930664062,
2003-03-20,,,,27.49774742126465,
2003-03-21,,,,28.082820892333984,
2003-03-24,,,,27.1300048828125,
2003-03-25,,,,27.45094108581543,
2003-03-26,,,,27.317224502563477,
2003-03-27,,,,27.26371955871582,
2003-03-28,,,,27.133346557617188,
2003-03-31,,,,26.643430709838867,
2003-04-01,,,,27.029315948486328,
2003-04-02,,,,27.67696189880371,
2003-04-03,,,,27.51588249206543,
2003-04-04,,,,27.61319923400879,
2003-04-07,,,,27.616548538208008,
2003-04-08,,,,27.599777221679688,
2003-04-09,,,,27.28099822998047,
2003-04-10,,,,27.42527961730957,
2003-04-11,,,,27.31118392944336,
2003-04-14,,,,27.8782901763916,
2003-04-15,,,,28.059497833251953,
2003-04-16,,,,27.68701171875,
2003-04-17,,,,28.11652946472168,
2003-04-21,,,,28.10982894897461,
2003-04-22,,,,28.68364143371582,
2003-04-23,,,,28.925222396850586,
2003-04-24,,,,28.693700790405273,
2003-04-25,,,,28.29774284362793,
2003-04-28,,,,28.79772186279297,
2003-04-29,,,,28.891681671142578,
2003-04-30,,,,28.938650131225586,
2003-05-01,,,,28.905088424682617,
2003-05-02,,,,29.311119079589844,
2003-05-05,,,,29.294340133666992,
2003-05-06,,,,29.495689392089844,
2003-05-07,,,,29.3950138092041,
2003-05-08,,,,29.09300994873047,
2003-05-09,,,,29.512462615966797,
2003-05-12,,,,29.864795684814453,
2003-05-13,,,,29.831247329711914,
2003-05-14,,,,29.72386360168457,
2003-05-15,,,,29.95876121520996,
2003-05-16,,,,29.89499282836914,
2003-05-19,,,,29.19369125366211,
2003-05-20,,,,29.163482666015625,
2003-05-21,,,,29.284282684326172,
2003-05-22,,,,29.47890281677246,
2003-05-23,,,,29.603057861328125,
2003-05-27,,,,30.193655014038086,
2003-05-28,,,,30.227209091186523,
2003-05-29,,,,30.1768741607666,
2003-05-30,,,,30.626516342163086,
2003-06-02,,,,30.754053115844727,
2003-06-03,,,,30.938587188720703,
2003-06-04,,,,31.38152313232422,
2003-06-05,,,,31.55265998840332,
2003-06-06,,,,31.475488662719727,
2003-06-09,,,,31.056032180786133,
2003-06-10,,,,31.341272354125977,
2003-06-11,,,,31.717111587524414,
2003-06-12,,,,31.780834197998047,
2003-06-13,,,,31.468778610229492,
2003-06-16,,,,32.11305236816406,
2003-06-17,,,,32.16338348388672,
2003-06-18,,,,32.09627914428711,
2003-06-19,,,,31.60298728942871,
2003-06-20,,,,31.643268585205078,
2003-06-23,,,,31.188819885253906,
2003-06-24,,,,31.272972106933594,
2003-06-25,,,,31.071002960205078,
2003-06-26,,,,31.407629013061523,
2003-06-27,,,,31.141695022583008,
2003-06-30,,,,31.121482849121094,
2003-07-01,,,,31.343658447265625,
2003-07-02,,,,31.69039535522461,
2003-07-03,,,,31.47495460510254,
2003-07-07,,,,32.08087921142578,
2003-07-08,,,,32.26603698730469,
2003-07-09,,,,32.14821243286133,
2003-07-10,,,,31.744258880615234,
2003-07-11,,,,31.983280181884766,
2003-07-14,,,,32.2289924621582,
2003-07-15,,,,32.067413330078125,
2003-07-16,,,,31.902448654174805,
2003-07-17,,,,31.48843765258789,
2003-07-18,,,,31.811573028564453,
2003-07-21,,,,31.343658447265625,
2003-07-22,,,,31.6567325592041,
2003-07-23,,,,31.693767547607422,
2003-07-24,,,,31.448009490966797,
2003-07-25,,,,32.000091552734375,
2003-07-28,,,,31.96980094909668,
2003-07-29,,,,31.77454948425293,
2003-07-30,,,,31.767820358276367,
2003-07-31,,,,31.84524154663086,
2003-08-01,,,,31.478303909301758,
2003-08-04,,,,31.559110641479492,
2003-08-05,,,,30.996938705444336,
2003-08-06,,,,31.020505905151367,
2003-08-07,,,,31.22248077392578,
2003-08-08,,,,31.309999465942383,
2003-08-11,,,,31.458105087280273,
2003-08-12,,,,31.811573028564453,
2003-08-13,,,,31.623069763183594,
2003-08-14,,,,31.81832504272461,
2003-08-15,,,,31.794748306274414,
2003-08-18,,,,32.1583251953125,
2003-08-19,,,,32.2761344909668,
2003-08-20,,,,32.27273941040039,
2003-08-21,,,,32.417518615722656,
2003-08-22,,,,32.08087921142578,
2003-08-25,,,,32.047237396240234,
2003-08-26,,,,32.154930114746094,
2003-08-27,,,,32.19870376586914,
2003-08-28,,,,32.434326171875,
2003-08-29,,,,32.60602951049805,
2003-09-02,,,,33.0806884765625,
2003-09-03,,,,33.174930572509766,
2003-09-04,,,,33.272560119628906,
2003-09-05,,,,33.094139099121094,
2003-09-08,,,,33.41056823730469,
2003-09-09,,,,33.174930572509766,
2003-09-10,,,,32.710384368896484,
2003-09-11,,,,32.92247009277344,
2003-09-12,,,,33.01335525512695,
2003-09-15,,,,32.83831787109375,
2003-09-16,,,,33.360084533691406,
2003-09-17,,,,33.24225616455078,
2003-09-18,,,,33.663055419921875,
2003-09-19,,,,33.54185485839844,
2003-09-22,,,,33.1580924987793,
2003-09-23,,,,33.343257904052734,
2003-09-24,,,,32.767616271972656,
2003-09-25,,,,32.488197326660156,
2003-09-26,,,,32.2693977355957,
2003-09-29,,,,32.458580017089844,
2003-09-30,,,,32.26264953613281,
2003-10-01,,,,32.907901763916016,
2003-10-02,,,,33.05653381347656,
2003-10-03,,,,33.41801452636719,
2003-10-06,,,,33.563289642333984,
2003-10-07,,,,33.71529769897461,
2003-10-08,,,,33.58693313598633,
2003-10-09,,,,33.67477035522461,
2003-10-10,,,,33.72881317138672,
2003-10-13,,,,33.96868896484375,
2003-10-14,,,,34.12068557739258,
2003-10-15,,,,34.002464294433594,
2003-10-16,,,,34.14097595214844,
2003-10-17,,,,33.77273941040039,
2003-10-20,,,,33.90110778808594,
2003-10-21,,,,33.948402404785156,
2003-10-22,,,,33.512611389160156,
2003-10-23,,,,33.563289642333984,
2003-10-24,,,,33.374088287353516,
2003-10-27,,,,33.56666564941406,
2003-10-28,,,,34.012596130371094,
2003-10-29,,,,34.15449142456055,
2003-10-30,,,,34.05990219116211,
2003-10-31,,,,34.21528625488281,
2003-11-03,,,,34.42474365234375,
2003-11-04,,,,34.323387145996094,
2003-11-05,,,,34.384212493896484,
2003-11-06,,,,34.52946090698242,
2003-11-07,,,,34.374061584472656,
2003-11-10,,,,34.201778411865234,
2003-11-11,,,,34.13758850097656,
2003-11-12,,,,34.54973220825195,
2003-11-13,,,,34.60378646850586,
2003-11-14,,,,34.3369026184082,
2003-11-17,,,,34.066646575927734,
2003-11-18,,,,33.77949523925781,
2003-11-19,,,,34.01933288574219,
2003-11-20,,,,33.76935958862305,
2003-11-21,,,,33.78962707519531,
2003-11-24,,,,34.374061584472656,
2003-11-25,,,,34.458534240722656,
2003-11-26,,,,34.647708892822266,
2003-11-28,,,,34.72879409790039,
2003-12-01,,,,35.08351516723633,
2003-12-02,,,,34.99567413330078,
2003-12-03,,,,34.87068557739258,
2003-12-04,,,,34.99905776977539,
2003-12-05,,,,34.705162048339844,
2003-12-08,,,,34.99230194091797,
2003-12-09,,,,34.62407302856445,
2003-12-10,,,,34.526092529296875,
2003-12-11,,,,34.988922119140625,
2003-12-12,,,,35.10039138793945,
2003-12-15,,,,34.82338333129883,
2003-12-16,,,,34.99905776977539,
2003-12-17,,,,35.10039138793945,
2003-12-18,,,,35.472015380859375,
2003-12-19,,,,35.42134094238281,
2003-12-22,,,,35.62217712402344,
2003-12-23,,,,35.75787353515625,
2003-12-24,,,,35.723976135253906,
2003-12-26,,,,35.723976135253906,
2003-12-29,,,,36.164981842041016,
2003-12-30,,,,36.21928024291992,
2003-12-31,,,,36.11750030517578,
2004-01-02,,,,36.1412467956543,
2004-01-05,,,,36.544960021972656,
2004-01-06,,,,36.67049789428711,
2004-01-07,,,,36.77566146850586,
2004-01-08,,,,36.911376953125,
2004-01-09,,,,36.673885345458984,
2004-01-12,,,,36.843509674072266,
2004-01-13,,,,36.75870132446289,
2004-01-14,,,,37.02332305908203,
2004-01-15,,,,37.17937469482422,
2004-01-16,,,,37.29132843017578,
2004-01-20,,,,37.3863410949707,
2004-01-21,,,,37.54578399658203,
2004-01-22,,,,37.51864242553711,
2004-01-23,,,,37.450767517089844,
2004-01-26,,,,37.844337463378906,
2004-01-27,,,,37.52201843261719,
2004-01-28,,,,37.04707717895508,
2004-01-29,,,,37.11491775512695,
2004-01-30,,,,37.060638427734375,
2004-02-02,,,,37.128501892089844,
2004-02-03,,,,37.118324279785156,
2004-02-04,,,,36.772281646728516,
2004-02-05,,,,36.92154312133789,
2004-02-06,,,,37.39651107788086,
2004-02-09,,,,37.34900665283203,
2004-02-10,,,,37.58649826049805,
2004-02-11,,,,37.89860916137695,
2004-02-12,,,,37.79682922363281,
2004-02-13,,,,37.60345458984375,
2004-02-17,,,,37.99698257446289,
2004-02-18,,,,37.827354431152344,
2004-02-19,,,,37.62041091918945,
2004-02-20,,,,37.50507354736328,
2004-02-23,,,,37.25402069091797,
2004-02-24,,,,37.270965576171875,
2004-02-25,,,,37.471126556396484,
2004-02-26,,,,37.52543640136719,
2004-02-27,,,,37.579715728759766,
2004-03-01,,,,37.94609832763672,
2004-03-02,,,,37.8070068359375,
2004-03-03,,,,37.827354431152344,
2004-03-04,,,,37.99698257446289,
2004-03-05,,,,38.11573791503906,
2004-03-08,,,,37.76631164550781,
2004-03-09,,,,37.569522857666016,
2004-03-10,,,,36.89778518676758,
2004-03-11,,,,36.426231384277344,
2004-03-12,,,,36.9419059753418,
2004-03-15,,,,36.382118225097656,
2004-03-16,,,,36.58229064941406,
2004-03-17,,,,36.97581481933594,
2004-03-18,,,,36.93171310424805,
2004-03-19,,,,36.50425720214844,
2004-03-22,,,,36.039466857910156,
2004-03-23,,,,35.99876022338867,
2004-03-24,,,,35.961463928222656,
2004-03-25,,,,36.470333099365234,
2004-03-26,,,,36.55853271484375,
2004-03-29,,,,36.92272186279297,
2004-03-30,,,,37.126953125,
2004-03-31,,,,37.19501876831055,
2004-04-01,,,,37.38561248779297,
2004-04-02,,,,37.72597885131836,
2004-04-05,,,,37.97444152832031,
2004-04-06,,,,37.87234115600586,
2004-04-07,,,,37.715755462646484,
2004-04-08,,,,37.66130828857422,
2004-04-12,,,,37.78044128417969,
2004-04-13,,,,37.273311614990234,
2004-04-14,,,,37.150760650634766,
2004-04-15,,,,37.167789459228516,
2004-04-16,,,,37.34477996826172,
2004-04-19,,,,37.3890266418457,
2004-04-20,,,,36.793392181396484,
2004-04-21,,,,37.031646728515625,
2004-04-22,,,,37.62046432495117,
2004-04-23,,,,37.61708068847656,
2004-04-26,,,,37.45710372924805,
2004-04-27,,,,37.54220199584961,
2004-04-28,,,,37.01463317871094,
2004-04-29,,,,36.6640510559082,
2004-04-30,,,,36.36793899536133,
2004-05-03,,,,36.75596618652344,
2004-05-04,,,,36.793392181396484,
2004-05-05,,,,36.94655227661133,
2004-05-06,,,,36.58236312866211,
2004-05-07,,,,36.071807861328125,
2004-05-10,,,,35.57149124145508,
2004-05-11,,,,35.88121795654297,
2004-05-12,,,,36.01054382324219,
2004-05-13,,,,35.90843200683594,
2004-05-14,,,,35.894840240478516,
2004-05-17,,,,35.48637390136719,
2004-05-18,,,,35.768890380859375,
2004-05-19,,,,35.721248626708984,
